b_bellunum_bellunum;Bellunum;;;;;;;;;;;;;x;
b_pagus_laebactium_bellunum;Pagus Laebactium;;;;;;;;;;;;;x;
b_feltria_bellunum;Feltria;;;;;;;;;;;;;x;
b_duplavilis_bellunum;Duplavilis;;;;;;;;;;;;;x;
b_ausucum_bellunum;Ausucum;;;;;;;;;;;;;x;
b_sublavione_bellunum;Sablavione;;;;;;;;;;;;;x;
b_fagitana_bellunum;Fagitana;;;;;;;;;;;;;x;
b_aguntum_aguntum;Aguntum;;;;;;;;;;;;;x;
b_ibligo_aguntum;Ibligo;;;;;;;;;;;;;x;
b_iulium_carnicum_aguntum;Iulium Carnicum;;;;;;;;;;;;;x;
b_statio_timaviensis_aguntum;Statio Timaviensis;;;;;;;;;;;;;x;
b_loncium_aguntum;Loncium;;;;;;;;;;;;;x;
b_statio_plorucensis_aguntum;Statio Plorucensis;;;;;;;;;;;;;x;
b_larice_aguntum;Larice;;;;;;;;;;;;;x;
b_pollentia_taurasia;Pollentia;;;;;;;;;;;;;x;
b_pedona_taurasia;Pedona;;;;;;;;;;;;;x;
b_carreum_potentia_taurasia;Carreum;;;;;;;;;;;;;x;
b_cularo_cularo;Cularo;;;;;;;;;;;;;x;
b_aquae_sextiae_cularo;Aquae Sextiae;;;;;;;;;;;;;x;
b_voludnia_cularo;Voludnia;;;;;;;;;;;;;x;
b_lemincum_cularo;Lemincum;;;;;;;;;;;;;x;
b_albinnum_cularo;Albinnum;;;;;;;;;;;;;x;
b_etanna_cularo;Etanna;;;;;;;;;;;;;x;
b_boutae_cularo;Boutae;;;;;;;;;;;;;x;
b_durotincum_durotincum;Durotincum;;;;;;;;;;;;;x;
b_catorissium_durotincum;Catorissium;;;;;;;;;;;;;x;
b_darantasia_darantasia;Darantasia;;;;;;;;;;;;;x;
b_axima_darantasia;Axima;;;;;;;;;;;;;x;
b_obilonna_darantasia;Obilonna;;;;;;;;;;;;;x;
b_octodurus_octodurus;Octodurus;;;;;;;;;;;;;x;
b_tarnaiae_octodurus;Tarnaiae;;;;;;;;;;;;;x;
b_sedurus_octodurus;Sedurus;;;;;;;;;;;;;x;
b_clunia_clunia;Clunia;;;;;;;;;;;;;x;
b_magia_clunia;Magia;;;;;;;;;;;;;x;
b_curia_curia;Curia;;;;;;;;;;;;;x;
b_lapidaria_curia;Lapidaria;;;;;;;;;;;;;x;
b_murus_curia;Murus;;;;;;;;;;;;;x;
b_tridentium_tridentium;Tridentium;;;;;;;;;;;;;x;
b_anaunion_tridentium;Anaunion;;;;;;;;;;;;;x;
b_ligeris_tridentium;Ligeris;;;;;;;;;;;;;x;
b_scarbia_scarbia;Scarbia;;;;;;;;;;;;;x;
b_teriolis_scarbia;Teriolis;;;;;;;;;;;;;x;
b_mastiacum_mastiacum;Mastiacum;;;;;;;;;;;;;x;
b_albianum_mastiacum;Albianum;;;;;;;;;;;;;x;
b_mahatitta_mahatitta;Mahatitta;;;;;;;;;;;;;x;
b_modoutou_mahatitta;Modoutou;;;;;;;;;;;;;x;
b_mihintale_mihintale;Mihintale;;;;;;;;;;;;;x;
b_gokanna_mihintale;Gokanna;;;;;;;;;;;;;x;
b_nagadiba_mihintale;Nagadiba;;;;;;;;;;;;;x;
b_anuradhapura_anuradhapura;Anuradhapura;;;;;;;;;;;;;x;
b_sigiriya_anuradhapura;Sigiriya;;;;;;;;;;;;;x;
b_lankapuri_lankapuri;Lankapuri;;;;;;;;;;;;;x;
b_nikumbila_lankapuri;Nikumbila;;;;;;;;;;;;;x;
b_kelaniya_lankapuri;Kelaniya;;;;;;;;;;;;;x;
b_odoka_odoka;Odoka;;;;;;;;;;;;;x;
b_dagana_odoka;Dagana;;;;;;;;;;;;;x;
b_oulippada_odoka;Oulippada;;;;;;;;;;;;;x;
b_katharigama_katharigama;Katharigama;;;;;;;;;;;;;x;
b_maagrammon_katharigama;Maagrammon;;;;;;;;;;;;;x;
b_mahiyangama_mahiyangama;Mahiyangama;;;;;;;;;;;;;x;
b_suvelagiri_mahiyangama;Suvelagiri;;;;;;;;;;;;;x;
b_kaverapuri_kaverapuri;Kaverapuri;;;;;;;;;;;;;x;
b_nikama_kaverapuri;Nikama;;;;;;;;;;;;;x;
b_karmara_kaverapuri;Karmara;;;;;;;;;;;;;x;
b_kouroula_kaverapuri;Kouroula;;;;;;;;;;;;;x;
b_madura_madura;Madura;;;;;;;;;;;;;x;
b_perinkari_madura;Perinkari;;;;;;;;;;;;;x;
b_akour_madura;Akour;;;;;;;;;;;;;x;
b_srirangam_srirangam;Srirangam;;;;;;;;;;;;;x;
b_bata_srirangam;Bata;;;;;;;;;;;;;x;
b_satyaputra_satyaputra;Satyaputra;;;;;;;;;;;;;x;
b_nilagiri_satyaputra;Nilagiri;;;;;;;;;;;;;x;
b_selour_satyaputra;Selour;;;;;;;;;;;;;x;
b_kourelloura_satyaputra;Kourelloura;;;;;;;;;;;;;x;
b_mahishapuri_mahishapuri;Mahishapuri;;;;;;;;;;;;;x;
b_brahmagiri_mahishapuri;Brahmagiri;;;;;;;;;;;;;x;
b_kolwa_mahishapuri;Kolwa;;;;;;;;;;;;;x;
b_tyndis_mahishapuri;Tyndis;;;;;;;;;;;;;x;
b_mohodayapur_mohodayapur;Mohodayapur;;;;;;;;;;;;;x;
b_aloe_mohodayapur;Aloe;;;;;;;;;;;;;x;
b_tropina_mohodayapur;Tropina;;;;;;;;;;;;;x;
b_paloura_mohodayapur;Paloura;;;;;;;;;;;;;x;
b_syanantapur_syanantapur;Syanantapur;;;;;;;;;;;;;x;
b_agastyakuta_syanantapur;Agastyakuta;;;;;;;;;;;;;x;
b_balita_syanantapur;Balita;;;;;;;;;;;;;x;
b_elankoros_syanantapur;Elankoros;;;;;;;;;;;;;x;
b_kumari_kumari;Kumari;;;;;;;;;;;;;x;
b_mahendragiri_kumari;Mahendragiri;;;;;;;;;;;;;x;
b_kolchoi_kumari;Kolchoi;;;;;;;;;;;;;x;
b_rajapuri_rajapuri;Rajapuri;;;;;;;;;;;;;x;
b_sabarigiri_rajapuri;Sabarigiri;;;;;;;;;;;;;x;
b_podouke_podouke;Podouke;;;;;;;;;;;;;x;
b_souboura_podouke;Souboura;;;;;;;;;;;;;x;
b_sopatma_podouke;Sopatma;;;;;;;;;;;;;x;
b_karige_podouke;Karige;;;;;;;;;;;;;x;
b_kanchipura_kanchipura;Kanchipura;;;;;;;;;;;;;x;
b_calamina_kanchipura;Calamina;;;;;;;;;;;;;x;
b_pandipatna_kanchipura;Pandipatna;;;;;;;;;;;;;x;
b_kalahasti_kalahasti;Kalahasti;;;;;;;;;;;;;x;
b_melange_kalahasti;Melange;;;;;;;;;;;;;x;
b_yashwantpur_yashwantpur;Yashwantpur;;;;;;;;;;;;;x;
b_athirala_yashwantpur;Athirala;;;;;;;;;;;;;x;
b_tennagora_tennagora;Tennagora;;;;;;;;;;;;;x;
b_koneripatty_tennagora;Koneripatty;;;;;;;;;;;;;x;
b_saupamike_saupamike;Sauparnike;;;;;;;;;;;;;x;
b_olochoira_saupamike;Olochoira;;;;;;;;;;;;;x;
b_gokama_gokama;Gokama;;;;;;;;;;;;;x;
b_naoura_gokama;Naoura;;;;;;;;;;;;;x;
b_gomantaka_gomantaka;Gomantaka;;;;;;;;;;;;;x;
b_vadgaon_gomantaka;Vadgaon;;;;;;;;;;;;;x;
b_taiakata_taiakata;Taiakata;;;;;;;;;;;;;x;
b_mandagara_taiakata;Mandagara;;;;;;;;;;;;;x;
b_toparon_taiakata;Toparon;;;;;;;;;;;;;x;
b_milizigeris_taiakata;Milizigeris;;;;;;;;;;;;;x;
b_kolhapuri_kolhapuri;Kolhapuri;;;;;;;;;;;;;x;
b_nrirgunta_nrirgunta;Nrirgunta;;;;;;;;;;;;;x;
b_modogoula_nrirgunta;Modogoula;;;;;;;;;;;;;x;
b_kishkindha_kishkindha;Kishkindha;;;;;;;;;;;;;x;
b_bhatkuli_kishkindha;Bhatkuli;;;;;;;;;;;;;x;
b_kalligeris_kalligeris;Kalligeris;;;;;;;;;;;;;x;
b_risyamuka_kalligeris;Risyamuka;;;;;;;;;;;;;x;
b_ahobhilam_ahobhilam;Ahobhilam;;;;;;;;;;;;;x;
b_kottis_ahobhilam;Kottis;;;;;;;;;;;;;x;
b_kantakossyla_kantakossyla;Kantakossyla;;;;;;;;;;;;;x;
b_pitoura_kantakossyla;Pitoura;;;;;;;;;;;;;x;
b_kannagara_kannagara;Kannagara;;;;;;;;;;;;;x;
b_alosygni_kannagara;Alosygni;;;;;;;;;;;;;x;
b_benagouron_kannagara;Benagouron;;;;;;;;;;;;;x;
b_koddoura_kannagara;Koddoura;;;;;;;;;;;;;x;
b_nanigaina_nanigaina;Nanigaina;;;;;;;;;;;;;x;
b_korounkala_korounkala;Korounkala;;;;;;;;;;;;;x;
b_pistapura_pistapura;Pistapura;;;;;;;;;;;;;x;
b_rajanagari_pistapura;Rajanagari;;;;;;;;;;;;;x;
b_sabara_sabara;Sabara;;;;;;;;;;;;;x;
b_sippara_sabara;Sippara;;;;;;;;;;;;;x;
b_nastullapur_nastullapur;Nastullapur;;;;;;;;;;;;;x;
b_kalingapur_kalingapur;Kalingapur;;;;;;;;;;;;;x;
b_manipura_kalingapur;Manipura;;;;;;;;;;;;;x;
b_mahendram_kalingapur;Mahendram;;;;;;;;;;;;;x;
b_dandagula_kalingapur;Dandagula;;;;;;;;;;;;;x;
b_asuraghata_asuraghata;Asuraghata;;;;;;;;;;;;;x;
b_samapa_asuraghata;Samapa;;;;;;;;;;;;;x;
b_swetaka_asuraghata;Swetaka;;;;;;;;;;;;;x;
b_arkapuri_arkapuri;Arkapuri;;;;;;;;;;;;;x;
b_tosali_arkapuri;Tosali;;;;;;;;;;;;;x;
b_rajapura_rajapura;Rajapura;;;;;;;;;;;;;x;
b_sisupalapuri_rajapura;Sisipalapuri;;;;;;;;;;;;;x;
b_uttara_osali_uttara_osali;Uttara Osali;;;;;;;;;;;;;x;
b_bamanghati_bamanghati;Bamanghati;;;;;;;;;;;;;x;
b_sada_sada;Sada;;;;;;;;;;;;;x;
b_mayuragiri_sada;Mayuragiri;;;;;;;;;;;;;x;
b_dantapura_dantapura;Dantapura;;;;;;;;;;;;;x;
b_medinipuri_dantapura;Medinipuri;;;;;;;;;;;;;x;
b_chandrakata_chandrakata;Chandrakata;;;;;;;;;;;;;x;
b_tamralipti_tamralipti;Tamralipti;;;;;;;;;;;;;x;
b_selampoura_tamralipti;Selampoura;;;;;;;;;;;;;x;
b_aganagara_aganagara;Aganagara;;;;;;;;;;;;;x;
b_paundra_paundra;Paundra;;;;;;;;;;;;;x;
b_pundranagara_paundra;Pundranagara;;;;;;;;;;;;;x;
b_kelyna_paundra;Kelyna;;;;;;;;;;;;;x;
b_balipura_balipura;Balipura;;;;;;;;;;;;;x;
b_souannagoura_balipura;Souannagoura;;;;;;;;;;;;;x;
b_devaprastha_devaprastha;Devaprastha;;;;;;;;;;;;;x;
b_champapuri_devaprastha;Champapuri;;;;;;;;;;;;;x;
b_modagiri_modagiri;Modagiri;;;;;;;;;;;;;x;
b_vaisali_modagiri;Vaisali;;;;;;;;;;;;;x;
b_mithila_mithila;Mithila;;;;;;;;;;;;;x;
b_sita_mithila;Sita;;;;;;;;;;;;;x;
b_sankasya_sankasya;Sankasya;;;;;;;;;;;;;x;
b_kapilayastu_kapilayastu;Kapilavastu;;;;;;;;;;;;;x;
b_sravasti_kapilayastu;Sravasti;;;;;;;;;;;;;x;
b_gopala_kaksha_gopala_kaksha;Gopala Kaksha;;;;;;;;;;;;;x;
b_rhappha_gopala_kaksha;Rhappha;;;;;;;;;;;;;x;
b_nepalakaksha_nepalakaksha;Nepalakaksha;;;;;;;;;;;;;x;
b_heorta_nepalakaksha;Heorta;;;;;;;;;;;;;x;
b_alaka_alaka;Alaka;;;;;;;;;;;;;x;
b_kailasa_alaka;Kailasa;;;;;;;;;;;;;x;
b_kinnara_kinnara;Kinnara;;;;;;;;;;;;;x;
b_navadwipa_navadwipa;Navadwipa;;;;;;;;;;;;;x;
b_pertalis_navadwipa;Pertalis;;;;;;;;;;;;;x;
b_katadoupe_navadwipa;Katadoupe;;;;;;;;;;;;;x;
b_dandakabhukt_dandakabhukt;Dandakabhukt;;;;;;;;;;;;;x;
b_malini_dandakabhukt;Malini;;;;;;;;;;;;;x;
b_pataliputra_pataliputra;Pataliputra;;;;;;;;;;;;;x;
b_rajagriha_pataliputra;Rajagriha;;;;;;;;;;;;;x;
b_girivraja_pataliputra;Girivraja;;;;;;;;;;;;;x;
b_kakouthis_pataliputra;Kakouthis;;;;;;;;;;;;;x;
b_dosara_pataliputra;Dosara;;;;;;;;;;;;;x;
b_asura_asura;Asura;;;;;;;;;;;;;x;
b_rohitaswa_rohitaswa;Rohitaswa;;;;;;;;;;;;;x;
b_asthagoura_asthagoura;Asthagoura;;;;;;;;;;;;;x;
b_chitrakuta_asthagoura;Chitrakuta;;;;;;;;;;;;;x;
b_kusavati_kusavati;Kusavati;;;;;;;;;;;;;x;
b_ayodhya_ayodhya;Ayodhya;;;;;;;;;;;;;x;
b_nandi_grama_ayodhya;Nandi Grama;;;;;;;;;;;;;x;
b_sringivera_sringivera;Sringivera;;;;;;;;;;;;;x;
b_kasi_sringivera;Kasi;;;;;;;;;;;;;x;
b_prayaga_sringivera;Prayaga;;;;;;;;;;;;;x;
b_saraswatapura_automula;Saraswatapura;;;;;;;;;;;;;x;
b_raivata_automula;Raivata;;;;;;;;;;;;;x;
b_udapana_patala;Udapana;;;;;;;;;;;;;x;
b_naagramma_nagramma;Naagramma;;;;;;;;;;;;;x;
b_sivodbheda_naagramma;Sivodbheda;;;;;;;;;;;;;x;
b_mulasthana_mallorum;Mulasthana;;;;;;;;;;;;;x;
b_asibipura_asibipura;Asibipura;;;;;;;;;;;;;x;
b_divyakutta_asibipura;Divyakutta;;;;;;;;;;;;;x;
b_avisari_taxila;Avisari;;;;;;;;;;;;;x;
b_surashtra_surashtra;Surashtra;;;;;;;;;;;;;x;
b_nousaripa_surashtra;Nousaripa;;;;;;;;;;;;;x;
b_poulipoula_surashtra;Poulipoula;;;;;;;;;;;;;x;
b_bhrigukaksha_bhrigukaksha;Bhrigukaksha;;;;;;;;;;;;;x;
b_kammoni_bhrigukaksha;Kammoni;;;;;;;;;;;;;x;
b_vadodara_bhrigukaksha;Vadodara;;;;;;;;;;;;;x;
b_dwaraka_dwaraka; Dwaraka;;;;;;;;;;;;;x;
b_monoglosson_dwaraka;Monoglosson;;;;;;;;;;;;;x;
b_astakapra_dwaraka;Astakapra;;;;;;;;;;;;;x;
b_sankadara_sankadara;Sankadara;;;;;;;;;;;;;x;
b_antardwipa_sankadara;Antardwipa;;;;;;;;;;;;;x;
b_kanthi_sankadara;Kanthi;;;;;;;;;;;;;x;
b_prabbasa_prabbasa;Prabbasa;;;;;;;;;;;;;x;
b_ahirvati_prabbasa;Ahirvati;;;;;;;;;;;;;x;
b_sarmista_sarmista;Sarmista;;;;;;;;;;;;;x;
b_sristhali_sarmista;Sristhali;;;;;;;;;;;;;x;
b_ekalavya_ekalavya;Ekalavya;;;;;;;;;;;;;x;
b_pushara_pushara;Pushara;;;;;;;;;;;;;x;
b_mrittikavati_pushara;Mrittikavati;;;;;;;;;;;;;x;
b_matsya_puri_matsya_puri;Matsya Puri;;;;;;;;;;;;;x;
b_sakambari_matsya_puri;Sakambari;;;;;;;;;;;;;x;
b_mathura_mathura;Mathura;;;;;;;;;;;;;x;
b_batankaisara_mathura;Batankaisara;;;;;;;;;;;;;x;
b_yamaprastha_mathura;Yamaprastha;;;;;;;;;;;;;x;
b_indraprastha_indraprastha;Indraprastha;;;;;;;;;;;;;x;
b_salibhavana_indraprastha;Salibhavana;;;;;;;;;;;;;x;
b_rohitaka_indraprastha;Rohitaka;;;;;;;;;;;;;x;
b_swarnaprastha_indraprastha;Swarnaprastha;;;;;;;;;;;;;x;
b_manusa_manusa;Manusa;;;;;;;;;;;;;x;
b_kurukhetra_manusa;Kurukhshetra;;;;;;;;;;;;;x;
b_karavapana_karavapana;Kravapana;;;;;;;;;;;;;x;
b_plaksha_karavapana;Plaksha;;;;;;;;;;;;;x;
b_dwaita_dwaita;Dwaita;;;;;;;;;;;;;x;
b_nagadhanvana_dwaita;Nagadhanvana;;;;;;;;;;;;;x;
b_vinasana_vinasana;Vinasana;;;;;;;;;;;;;x;
b_sankha_vinasana;Sankha;;;;;;;;;;;;;x;
b_mandapura_mandapura;Mandapura;;;;;;;;;;;;;x;
b_chamasodbheda_mandapura;Chamasodbheda;;;;;;;;;;;;;x;
b_kanjakubja_kanjakubja;Kanjakubja;;;;;;;;;;;;;x;
b_krivi_kanjakubja;Krivi;;;;;;;;;;;;;x;
b_vrukastali_vrukastali;Vrukastali;;;;;;;;;;;;;x;
b_makandi_vrukastali;Makandi;;;;;;;;;;;;;x;
b_kampilya_vrukastali;Kampilya;;;;;;;;;;;;;x;
b_hastinapura_hastinapura;Hastinapura;;;;;;;;;;;;;x;
b_vardhamana_hastinapura;Varhamana;;;;;;;;;;;;;x;
b_paramana_koti_paramana_koti;Paramana Koti;;;;;;;;;;;;;x;
b_varanavati_paramana_koti;Vananavati;;;;;;;;;;;;;x;
b_haridwara_haridwara;Haridwara;;;;;;;;;;;;;x;
b_badari_haridwara;Badari;;;;;;;;;;;;;x;
b_yamunotri_haridwara;Yamunotri;;;;;;;;;;;;;x;
b_aninacha_aninacha;Aninacha;;;;;;;;;;;;;x;
b_ahichatra_ahichatra;Ahichatra;;;;;;;;;;;;;x;
b_laharpur_laharpur;Laharpur;;;;;;;;;;;;;x;
b_vitabhya_vitabhya;Vitabhya;;;;;;;;;;;;;x;
b_subhumika_vitabhya;Subhamika;;;;;;;;;;;;;x;
b_gandharva_vitabhya;Gandharva;;;;;;;;;;;;;x;
b_gargasrota_gargasrota;Gargasrota;;;;;;;;;;;;;x;
b_alexandreia_gargasrota;Alexandreia;;;;;;;;;;;;;x;
b_sapta_saraswati_sapta_saraswati;Sapta Saraswati;;;;;;;;;;;;;x;
b_singhapura_singhapura;Singhapura;;;;;;;;;;;;;x;
b_amara_singhapura;Amara;;;;;;;;;;;;;x;
b_rajavasa_rajavasa;Rajavasa;;;;;;;;;;;;;x;
b_anantanaga_rajavasa;Anantanaga;;;;;;;;;;;;;x;
b_viswagaswa_viswagaswa;Viswagaswa;;;;;;;;;;;;;x;
b_vipasa_vipasa;Vipasa;;;;;;;;;;;;;x;
b_prasthala_prasthala;Prasthala;;;;;;;;;;;;;x;
b_lomasa_prasthala;Lomasa;;;;;;;;;;;;;x;
b_barbara_gynaikon_limen;Barbara;;;;;;;;;;;;;x;
b_nagobedha_naagramma;Nagobedha;;;;;;;;;;;;;x;
b_sudra_naagramma;Sudra;;;;;;;;;;;;;x;
b_roruka_naagramma;Roruka;;;;;;;;;;;;;x;
b_sindhu_attock;Sindhu;;;;;;;;;;;;;x;
b_semylla_semylla;Semylla;;;;;;;;;;;;;x;
b_mahabaleswara_semylla;Mahabaleswara;;;;;;;;;;;;;x;
b_mandagara_semylla;Mandagara;;;;;;;;;;;;;x;
b_matanga_matanga;Matanga;;;;;;;;;;;;;x;
b_souppara_matanga;Souppara;;;;;;;;;;;;;x;
b_kalyani_matanga;Kalyani;;;;;;;;;;;;;x;
b_agastyavati_agastyavati;Agastyavati;;;;;;;;;;;;;x;
b_naskila_agastyavati;Naskila;;;;;;;;;;;;;x;
b_deopalli_agastyavati;Deopalli;;;;;;;;;;;;;x;
b_saivala_agastyavati;Saivala;;;;;;;;;;;;;x;
b_balistali_balistali;Balistali;;;;;;;;;;;;;x;
b_pratishtana_pratishtana;Pratishtana;;;;;;;;;;;;;x;
b_rastrika_pratishtana;Rastrika;;;;;;;;;;;;;x;
b_paithana_pratishtana;Paithana;;;;;;;;;;;;;x;
b_janasthana_janasthana;Janasthana;;;;;;;;;;;;;x;
b_panchavati_panchavati;Panchavati;;;;;;;;;;;;;x;
b_lata_panchavati;Lata;;;;;;;;;;;;;x;
b_tiagoura_panchavati;Tiagoura;;;;;;;;;;;;;x;
b_surpana_surpana;Surpana;;;;;;;;;;;;;x;
b_lava_lava;Lava;;;;;;;;;;;;;x;
b_madyamika_madyamika;Madyamika;;;;;;;;;;;;;x;
b_udayapuri_madyamika;Udayapuri;;;;;;;;;;;;;x;
b_bhojapuri_bhojapuri;Bhojapuri;;;;;;;;;;;;;x;
b_ujjayani_ujjayani;Ujjayani;;;;;;;;;;;;;x;
b_mahishmati_mahishmati;Mahishmati;;;;;;;;;;;;;x;
b_bhokardan_bhokardan;Bhokardan;;;;;;;;;;;;;x;
b_bhojakata_bhojakata;Bhojakata;;;;;;;;;;;;;x;
b_nagagoura_bhojakata;Nagagoura;;;;;;;;;;;;;x;
b_sambuka_bhojakata;Sambuka;;;;;;;;;;;;;x;
b_siripalla_siripalla;Siripalla;;;;;;;;;;;;;x;
b_tripuri_siripalla;Tripuri;;;;;;;;;;;;;x;
b_visnapuri_visnapuri;Visnapuri;;;;;;;;;;;;;x;
b_valmika_visnapuri;Valmika;;;;;;;;;;;;;x;
b_kognabanda_kognabanda;Kognabanda;;;;;;;;;;;;;x;
b_vidisa_kognabanda;Vidisa;;;;;;;;;;;;;x;
b_dantipura_dantipura;Dantipura;;;;;;;;;;;;;x;
b_eragassa_dantipura;Eragassa;;;;;;;;;;;;;x;
b_savira_savira;Savira;;;;;;;;;;;;;x;
b_vetrakiya_savira;Vetrakiya;;;;;;;;;;;;;x;
b_kausambi_kausambi;Kausambi;;;;;;;;;;;;;x;
b_ozoana_kausambi;Ozoana;;;;;;;;;;;;;x;
b_ekachakra_kausambi;Ekachakra;;;;;;;;;;;;;x;
b_suktivati_suktivati;Suktivati;;;;;;;;;;;;;x;
b_mirzapur_mirzapur;Mirzapur;;;;;;;;;;;;;x;
b_amarakandaka_amarakandaka;Amarakandaka;;;;;;;;;;;;;x;
b_sarabhanga_sarabhanga;Sarabhanga;;;;;;;;;;;;;x;
b_sripura_sripura;Sripura;;;;;;;;;;;;;x;
b_sarabhapura_sripura;Sarabhapura;;;;;;;;;;;;;x;
b_kundinapuri_kundinapuri;Kundinapuri;;;;;;;;;;;;;x;
b_sisupalgarh_sisupalgarh;Sisipalgarh;;;;;;;;;;;;;x;
b_sabara_sabara_maharashtri;Sabara;;;;;;;;;;;;;x;
b_bilaspur_bilaspur;Bilaspur;;;;;;;;;;;;;x;
b_uraga_massaka;Uraga;;;;;;;;;;;;;x;
b_puskalavati_massaka;Puskalavati;;;;;;;;;;;;;x;
b_kapisa_kapisa;Kapisa;;;;;;;;;;;;;x;
b_yavana_yavana;Yavana;;;;;;;;;;;;;x;
b_arigaion_yavana;Arigaion;;;;;;;;;;;;;x;
b_peukelaotis_yavana;Peukelaotis;;;;;;;;;;;;;x;
b_avisari_avisari;Avisari;;;;;;;;;;;;;x;
b_sringara_sringara;Srinagara;;;;;;;;;;;;;x;
b_loha_loha;Loha;;;;;;;;;;;;;x;
b_skardu_skardu;Skardu;;;;;;;;;;;;;x;
b_purushapura_yavana;Purushapura;;;;;;;;;;;;;x;
b_artacoana_nisaea;Artacoana;;;;;;;;;;;;;x;
b_astasana_nisaea;Astasana;;;;;;;;;;;;;x;
b_kurushkatha_alexandria_eschate;Kurushkatha;;;;;;;;;;;;;x;
b_kokand_tama;Kokand;;;;;;;;;;;;;x;
b_ahsiket_tama;Ahsiket;;;;;;;;;;;;;x;
b_batkent_alexandria_eschate;Batkent;;;;;;;;;;;;;x;
b_osh_tama;Osh;;;;;;;;;;;;;x;
b_saimalu_tash_tama;Saimalu Tash;;;;;;;;;;;;;x;
b_buxarak_marakanda;Buxarak;;;;;;;;;;;;;x;
b_andijan_tama;Andijan;;;;;;;;;;;;;x;
b_lithinos_pyrgos_lithinos;Lithinos Pyrgos;;;;;;;;;;;;;x;
b_optatiana_napoca;Optatiana;;;;;;;;;;;;;x;
b_sacidava_sacidava;Sacidava;;;;;;;;;;;;;x;
b_stenarum_sacidava;Stenarum;;;;;;;;;;;;;x;
b_sandava_sacidava;Sandava;;;;;;;;;;;;;x;
b_zurobara_zurobara;Zurobara;;;;;;;;;;;;;x;
b_micia_zurobara;Micia;;;;;;;;;;;;;x;
b_partiskon_partiskon;Partiskon;;;;;;;;;;;;;x;
b_bormanum_partiskon;Bormanum;;;;;;;;;;;;;x;
b_singidava_singidava;Singidava;;;;;;;;;;;;;x;
b_ulpianum_singidava;Ulpianum;;;;;;;;;;;;;x;
b_resculum_singidava;Resculum;;;;;;;;;;;;;x;
b_porolissum_porolissum;Porolissum;;;;;;;;;;;;;x;
b_dakidava_porolissum;Dakidava;;;;;;;;;;;;;x;
b_certiae_porolissum;Certiae;;;;;;;;;;;;;x;
b_upaplavya_viratapuri;Upaplavya;;;;;;;;;;;;;x;
b_viratapuri_viratapuri;Viratapuri;;;;;;;;;;;;;x;
b_trybactra_trybactra;Trybactra;;;;;;;;;;;;;x;
b_buxarak_trybactra;Buxarak;;;;;;;;;;;;;x;
b_xenippa_trybactra;Xenippa;;;;;;;;;;;;;x;
b_alexandria_oxiana_trybactra;Alexandria Oxiana;;;;;;;;;;;;;x;
b_tarmita_tarmita;Tarmita;;;;;;;;;;;;;x;
b_pareitakai_tarmita;Pareitakai;;;;;;;;;;;;;x;
b_marouka_tarmita;Marouka;;;;;;;;;;;;;x;
b_cholbisina_tarmita;Cholbisina;;;;;;;;;;;;;x;
b_nautaca_marakanda;Nautaca;;;;;;;;;;;;;x;
b_kish_marakanda;Kish;;;;;;;;;;;;;x;
b_dushanbe_marakanda;Dushanbe;;;;;;;;;;;;;x;
b_curianda_curianda;Curianda;;;;;;;;;;;;;x;
b_nysa_curianda;Nysa;;;;;;;;;;;;;x;
b_ora_curianda;Ora;;;;;;;;;;;;;x;
b_charracarta_charracarta;Charracarta;;;;;;;;;;;;;x;
b_aspiona_charracarta;Aspiona;;;;;;;;;;;;;x;
b_eucratidea_charracarta;Eucratidea;;;;;;;;;;;;;x;
b_astakana_drapsaka;Astakana;;;;;;;;;;;;;x;
b_merus_drapsaka;Merus;;;;;;;;;;;;;x;
b_arigaea_drapsaka;Arigaea;;;;;;;;;;;;;x;
b_bactra_bactra;Bactra;;;;;;;;;;;;;x;
b_menapia_bactra;Menapia;;;;;;;;;;;;;x;
b_aratha_aratha;Aratha;;;;;;;;;;;;;x;
b_ariaca_aratha;Ariaca;;;;;;;;;;;;;x;
b_maruca_aratha;Maruca;;;;;;;;;;;;;x;
b_alexandria_bactria_alexandria_bactria;Alexandreia;;;;;;;;;;;;;x;
b_antiocheia_alexandria_bactria;Antiocheia;;;;;;;;;;;;;x;
b_iasonion_alexandria_bactria;Iasonion;;;;;;;;;;;;;x;
b_kuskmeikhan_alexandria_bactria;Kuskmeikhan;;;;;;;;;;;;;x;
b_artacoana_artacoana;Artacoana;;;;;;;;;;;;;x;
b_cartana_artacoana;Cartana;;;;;;;;;;;;;x;
b_bogadia_artacoana;Bogadia;;;;;;;;;;;;;x;
b_alexandria_artacoana;Alexandreia;;;;;;;;;;;;;x;
b_varpna_artacoana;Varpna;;;;;;;;;;;;;x;
b_chaurina_chaurina;Chaurina;;;;;;;;;;;;;x;
b_astasana_chaurina;Astasana;;;;;;;;;;;;;x;
b_barbalana_chaurina;Barbalana;;;;;;;;;;;;;x;
b_parsia_parsia;Parsia;;;;;;;;;;;;;x;
b_tribasina_parsia;Tribasina;;;;;;;;;;;;;x;
b_zimira_parsia;Zimira;;;;;;;;;;;;;x;
b_carura_carura;Carura;;;;;;;;;;;;;x;
b_gari_carura;Gari;;;;;;;;;;;;;x;
b_bigis_carura;Bigis;;;;;;;;;;;;;x;
b_prophtasia_prophtasia;Prophtasia;;;;;;;;;;;;;x;
